Signal,Id,Type,DataType,Complex,Unit,Min,Max,Desc,Enum,instance
Vehicle.Cabin.HVAC.IsFrontDefrosterActive,actuator,boolean,false,,,,Is front defroster active.,,
Vehicle.Cabin.HVAC.IsRearDefrosterActive,actuator,boolean,false,,,,Is rear defroster active.,,
Vehicle.Cabin.HVAC.IsAirConditioningActive,actuator,boolean,false,,,,Is Air conditioning active.,,
Vehicle.Cabin.HVAC.AmbientAirTemperature,sensor,float,false,celsius,,,Ambient air temperature,,
Vehicle.Cabin.Infotainment,branch,,false,,,,Infotainment system,,
Vehicle.Cabin.Infotainment.Media,branch,,false,,,,All Media actions,,
Vehicle.Cabin.Infotainment.Media.Action,actuator,string,false,,,,Tells if the media was,['unknown', 'Stop', 'Play', 'FastForward', 'FastBackward', 'SkipForward', 'SkipBackward'],
Vehicle.Cabin.Infotainment.Media.Played,branch,,false,,,,Collection of signals updated in concert when a new media is played,,
Vehicle.Cabin.Infotainment.Media.Played.Source,actuator,string,false,,,,Media selected for playback,['unknown', 'SiriusXM', 'AM', 'FM', 'DAB', 'TV', 'CD', 'DVD', 'AUX', 'USB', 'Disk', 'Bluetooth', 'Internet', 'Voice', 'Beep'],
Vehicle.Cabin.Infotainment.Media.Played.Artist,sensor,string,false,,,,Name of artist being played,,
Vehicle.Cabin.Infotainment.Media.Played.Album,sensor,string,false,,,,Name of album being played,,
Vehicle.Cabin.Infotainment.Media.Played.Track,sensor,string,false,,,,Name of track being played,,
Vehicle.Cabin.Infotainment.Media.Played.URI,sensor,string,false,,,,User Resource associated with the media,,
Vehicle.Cabin.Infotainment.Media.DeclinedURI,sensor,string,false,,,,URI of suggested media that was declined,,
Vehicle.Cabin.Infotainment.Media.SelectedURI,actuator,string,false,,,,URI of suggested media that was selected,,
Vehicle.Cabin.Infotainment.Media.Volume,actuator,uint8,false,,0,100,Current Media Volume,,
Vehicle.Cabin.Infotainment.Navigation,branch,,false,,,,All navigation actions,,
Vehicle.Cabin.Infotainment.Navigation.DestinationSet,branch,,false,,,,A navigation has been selected.,,
Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Latitude,actuator,double,false,degrees,-90,90,Latitude of destination,,
Vehicle.Cabin.Infotainment.Navigation.DestinationSet.Longitude,actuator,double,false,degrees,-180,180,Longitude of destination,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation,branch,,false,,,,The current latitude and longitude of the vehicle.,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation.Latitude,sensor,double,false,degrees,-90,90,Current latitude of vehicle, as reported by GPS.,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation.Longitude,sensor,double,false,degrees,-180,180,Current longitude of vehicle, as reported by GPS.,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation.Heading,sensor,double,false,degrees,0,360,Current magnetic compass heading, in degrees.,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation.Accuracy,sensor,double,false,m,,,Accuracy level of the latitude and longitude coordinates in meters.,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation.Altitude,sensor,double,false,m,,,Current elevation of the position in meters.,,
Vehicle.Cabin.Infotainment.Navigation.CurrentLocation.Speed,sensor,uint16,false,km/h,0,250,Vehicle speed, as sensed by the GPS receiver.,,
Vehicle.Cabin.Infotainment.HMI,branch,,false,,,,HMI related signals,,
Vehicle.Cabin.Infotainment.HMI.CurrentLanguage,sensor,string,false,,,,ISO 639-1 standard language code for the current HMI,,
Vehicle.Cabin.Infotainment.HMI.DateFormat,actuator,string,false,,,,Date format used in the current HMI,['YYYY MM DD', 'DD MM YYYY', 'MM DD YYYY', 'YY MM DD', 'DD MM YY', 'MM DD YY'],
Vehicle.Cabin.Infotainment.HMI.TimeFormat,actuator,string,false,,,,Time format used in the current HMI,['12HR', '24HR'],
Vehicle.Cabin.Infotainment.HMI.DistanceUnit,actuator,string,false,,,,Distance unit used in the current HMI,['mi', 'km'],
Vehicle.Cabin.Infotainment.HMI.FuelEconomyUnits,actuator,string,false,,,,Fuel economy unit used in the current HMI,['mpg_UK', 'mpg_US', 'mpl', 'km/l', 'l/100km'],
Vehicle.Cabin.Infotainment.HMI.EVEconomyUnits,actuator,string,false,,,,EV fuel economy unit used in the current HMI,['mi/kWh', 'km/kWh', 'kWh/100mi', 'kWh/100km', 'Wh/mi', 'Wh/km'],
Vehicle.Cabin.Infotainment.HMI.TemperatureUnit,actuator,string,false,,,,Temperature unit used in the current HMI,['C', 'F'],
Vehicle.Cabin.Infotainment.HMI.DayNightMode,actuator,string,false,,,,Current display theme,['Day', 'Night'],
Vehicle.Cabin.Sunroof,branch,,false,,,,Sun roof status.,,
Vehicle.Cabin.Sunroof.Position,sensor,int8,false,,-100,100,Sunroof position. 0 = Fully closed 100 = Fully opened. -100 = Fully tilted,,
Vehicle.Cabin.Sunroof.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or shade.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen', 'TiltUp', 'TiltDown'],
Vehicle.Cabin.Sunroof.Shade,branch,,false,,,,Sun roof shade status,,
Vehicle.Cabin.Sunroof.Shade.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Sunroof.Shade.Position,actuator,uint8,false,percent,0,100,Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.,,
Vehicle.Cabin.RearviewMirror,branch,,false,,,,Rearview mirror,,
Vehicle.Cabin.RearviewMirror.DimmingLevel,actuator,uint8,false,percent,,,Dimming level of rearview mirror. 0 = undimmed. 100 = fully dimmed,,
Vehicle.Cabin.Lights,branch,,false,,,,Interior lights signals and sensors,,
Vehicle.Cabin.Lights.IsGloveBoxOn,actuator,boolean,false,,,,Is glove box light on,,
Vehicle.Cabin.Lights.IsTrunkOn,actuator,boolean,false,,,,Is trunk light light on,,
Vehicle.Cabin.Lights.IsDomeOn,actuator,boolean,false,,,,Is central dome light light on,,
Vehicle.Cabin.Lights.AmbientLight,sensor,uint8,false,percent,0,100,How much ambient light is detected in cabin. 0 = No ambient light. 100 = Full brightness,,
Vehicle.Cabin.Lights.LightIntensity,sensor,uint8,false,percent,0,100,Intensity of the interior lights. 0 = Off. 100 = Full brightness.,,
Vehicle.Cabin.Lights.Spotlight,branch,,false,,,,Spotlight for a specific area in the vehicle.,,
Vehicle.Cabin.Lights.Spotlight.Row1,branch,,false,,,,Spotlight for a specific area in the vehicle.,,
Vehicle.Cabin.Lights.Spotlight.Row1.IsSharedOn,sensor,boolean,false,,,,Is a shared light across a specific row on,,
Vehicle.Cabin.Lights.Spotlight.Row1.IsLeftOn,actuator,boolean,false,,,,Is light on the left side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row1.IsRightOn,actuator,boolean,false,,,,Is light on the right side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row2,branch,,false,,,,Spotlight for a specific area in the vehicle.,,
Vehicle.Cabin.Lights.Spotlight.Row2.IsSharedOn,sensor,boolean,false,,,,Is a shared light across a specific row on,,
Vehicle.Cabin.Lights.Spotlight.Row2.IsLeftOn,actuator,boolean,false,,,,Is light on the left side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row2.IsRightOn,actuator,boolean,false,,,,Is light on the right side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row3,branch,,false,,,,Spotlight for a specific area in the vehicle.,,
Vehicle.Cabin.Lights.Spotlight.Row3.IsSharedOn,sensor,boolean,false,,,,Is a shared light across a specific row on,,
Vehicle.Cabin.Lights.Spotlight.Row3.IsLeftOn,actuator,boolean,false,,,,Is light on the left side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row3.IsRightOn,actuator,boolean,false,,,,Is light on the right side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row4,branch,,false,,,,Spotlight for a specific area in the vehicle.,,
Vehicle.Cabin.Lights.Spotlight.Row4.IsSharedOn,sensor,boolean,false,,,,Is a shared light across a specific row on,,
Vehicle.Cabin.Lights.Spotlight.Row4.IsLeftOn,actuator,boolean,false,,,,Is light on the left side switched on,,
Vehicle.Cabin.Lights.Spotlight.Row4.IsRightOn,actuator,boolean,false,,,,Is light on the right side switched on,,
Vehicle.Cabin.Door,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row1,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row1.Left,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row1.Left.IsOpen,actuator,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row1.Left.IsLocked,actuator,boolean,false,,,,Is door locked or unlocked. True = Locked. False = Unlocked.,,
Vehicle.Cabin.Door.Row1.Left.Window,branch,,false,,,,Door window status,,
Vehicle.Cabin.Door.Row1.Left.Window.isOpen,sensor,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row1.Left.Window.Position,sensor,uint8,false,percent,0,100,Window position. 0 = Fully closed 100 = Fully opened.,,
Vehicle.Cabin.Door.Row1.Left.Window.ChildLock,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row1.Left.Window.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row1.Left.IsChildLockActive,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row1.Left.Shade,branch,,false,,,,Side window shade,,
Vehicle.Cabin.Door.Row1.Left.Shade.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row1.Left.Shade.Position,actuator,uint8,false,percent,0,100,Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.,,
Vehicle.Cabin.Door.Row1.LeftCount,attribute,uint8,false,,,,Number of doors in vehicle,,
Vehicle.Cabin.Door.Row1.Right,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row1.Right.IsOpen,actuator,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row1.Right.IsLocked,actuator,boolean,false,,,,Is door locked or unlocked. True = Locked. False = Unlocked.,,
Vehicle.Cabin.Door.Row1.Right.Window,branch,,false,,,,Door window status,,
Vehicle.Cabin.Door.Row1.Right.Window.isOpen,sensor,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row1.Right.Window.Position,sensor,uint8,false,percent,0,100,Window position. 0 = Fully closed 100 = Fully opened.,,
Vehicle.Cabin.Door.Row1.Right.Window.ChildLock,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row1.Right.Window.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row1.Right.IsChildLockActive,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row1.Right.Shade,branch,,false,,,,Side window shade,,
Vehicle.Cabin.Door.Row1.Right.Shade.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row1.Right.Shade.Position,actuator,uint8,false,percent,0,100,Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.,,
Vehicle.Cabin.Door.Row1.RightCount,attribute,uint8,false,,,,Number of doors in vehicle,,
Vehicle.Cabin.Door.Row2,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row2.Left,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row2.Left.IsOpen,actuator,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row2.Left.IsLocked,actuator,boolean,false,,,,Is door locked or unlocked. True = Locked. False = Unlocked.,,
Vehicle.Cabin.Door.Row2.Left.Window,branch,,false,,,,Door window status,,
Vehicle.Cabin.Door.Row2.Left.Window.isOpen,sensor,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row2.Left.Window.Position,sensor,uint8,false,percent,0,100,Window position. 0 = Fully closed 100 = Fully opened.,,
Vehicle.Cabin.Door.Row2.Left.Window.ChildLock,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row2.Left.Window.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row2.Left.IsChildLockActive,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row2.Left.Shade,branch,,false,,,,Side window shade,,
Vehicle.Cabin.Door.Row2.Left.Shade.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row2.Left.Shade.Position,actuator,uint8,false,percent,0,100,Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.,,
Vehicle.Cabin.Door.Row2.LeftCount,attribute,uint8,false,,,,Number of doors in vehicle,,
Vehicle.Cabin.Door.Row2.Right,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row2.Right.IsOpen,actuator,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row2.Right.IsLocked,actuator,boolean,false,,,,Is door locked or unlocked. True = Locked. False = Unlocked.,,
Vehicle.Cabin.Door.Row2.Right.Window,branch,,false,,,,Door window status,,
Vehicle.Cabin.Door.Row2.Right.Window.isOpen,sensor,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row2.Right.Window.Position,sensor,uint8,false,percent,0,100,Window position. 0 = Fully closed 100 = Fully opened.,,
Vehicle.Cabin.Door.Row2.Right.Window.ChildLock,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row2.Right.Window.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row2.Right.IsChildLockActive,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row2.Right.Shade,branch,,false,,,,Side window shade,,
Vehicle.Cabin.Door.Row2.Right.Shade.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row2.Right.Shade.Position,actuator,uint8,false,percent,0,100,Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.,,
Vehicle.Cabin.Door.Row2.RightCount,attribute,uint8,false,,,,Number of doors in vehicle,,
Vehicle.Cabin.Door.Row3,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row3.Left,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row3.Left.IsOpen,actuator,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row3.Left.IsLocked,actuator,boolean,false,,,,Is door locked or unlocked. True = Locked. False = Unlocked.,,
Vehicle.Cabin.Door.Row3.Left.Window,branch,,false,,,,Door window status,,
Vehicle.Cabin.Door.Row3.Left.Window.isOpen,sensor,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row3.Left.Window.Position,sensor,uint8,false,percent,0,100,Window position. 0 = Fully closed 100 = Fully opened.,,
Vehicle.Cabin.Door.Row3.Left.Window.ChildLock,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row3.Left.Window.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row3.Left.IsChildLockActive,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row3.Left.Shade,branch,,false,,,,Side window shade,,
Vehicle.Cabin.Door.Row3.Left.Shade.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row3.Left.Shade.Position,actuator,uint8,false,percent,0,100,Position of side window blind. 0 = Fully retracted. 100 = Fully deployed.,,
Vehicle.Cabin.Door.Row3.LeftCount,attribute,uint8,false,,,,Number of doors in vehicle,,
Vehicle.Cabin.Door.Row3.Right,branch,,false,,,,All doors, including windows and switches,,
Vehicle.Cabin.Door.Row3.Right.IsOpen,actuator,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row3.Right.IsLocked,actuator,boolean,false,,,,Is door locked or unlocked. True = Locked. False = Unlocked.,,
Vehicle.Cabin.Door.Row3.Right.Window,branch,,false,,,,Door window status,,
Vehicle.Cabin.Door.Row3.Right.Window.isOpen,sensor,boolean,false,,,,Is door open or closed,,
Vehicle.Cabin.Door.Row3.Right.Window.Position,sensor,uint8,false,percent,0,100,Window position. 0 = Fully closed 100 = Fully opened.,,
Vehicle.Cabin.Door.Row3.Right.Window.ChildLock,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
Vehicle.Cabin.Door.Row3.Right.Window.Switch,actuator,string,false,,,,Switch controlling sliding action such as window, sunroof, or blind.,['Inactive', 'Close', 'Open', 'OneShotClose', 'OneShotOpen'],
Vehicle.Cabin.Door.Row3.Right.IsChildLockActive,sensor,boolean,false,,,,Is door child lock engaged. True = Engaged. False = Disengaged.,,
