Signal.Cabin.Seat.Row4.Pos5.Switch.SideBolster.Deflate,"845","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos5.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row4.Pos5.Cushion.Length,"819","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row4.Pos5.Cushion.Height,"818","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row4.Pos5.IsBelted,"813","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row4.Pos5.Position,"817","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row4.Pos5.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row4.Pos5.SideBolster.Inflation,"822","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos5.Massage,"815","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row4.Pos2,"","branch","","","","Fourth seat from left, fourth row"
Signal.Cabin.Seat.Row4.Pos2.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row4.Pos2.HeadRestraint.Height,"721","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row4.Pos2.Recline,"714","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row4.Pos2.HasPassenger,"710","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row4.Pos2.Heating,"712","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row4.Pos2.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row4.Pos2.Lumbar.Inflation,"718","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos2.Lumbar.Height,"719","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row4.Pos2.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint.Down,"729","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.HeadRestraint.Up,"728","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Cooler,"723","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos2.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row4.Pos2.Switch.Recline.Forward,"733","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Recline.Backward,"732","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Up,"726","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Down,"739","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Inflate,"740","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Up,"738","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Lumbar.Deflate,"741","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Down,"727","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Warmer,"722","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Down,"735","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Forward,"736","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Backward,"737","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Cushion.Up,"734","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Forward,"724","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Backward,"725","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row4.Pos2.Switch.Massage.Increase,"730","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.Massage.Decrease,"731","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row4.Pos2.Switch.SideBolster.Inflate,"742","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Switch.SideBolster.Deflate,"743","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos2.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row4.Pos2.Cushion.Length,"717","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row4.Pos2.Cushion.Height,"716","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row4.Pos2.IsBelted,"711","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row4.Pos2.Position,"715","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row4.Pos2.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row4.Pos2.SideBolster.Inflation,"720","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos2.Massage,"713","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row4.Pos3,"","branch","","","","Fourth seat from left, fourth row"
Signal.Cabin.Seat.Row4.Pos3.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row4.Pos3.HeadRestraint.Height,"755","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row4.Pos3.Recline,"748","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row4.Pos3.HasPassenger,"744","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row4.Pos3.Heating,"746","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row4.Pos3.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row4.Pos3.Lumbar.Inflation,"752","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos3.Lumbar.Height,"753","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row4.Pos3.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint.Down,"763","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.HeadRestraint.Up,"762","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Cooler,"757","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos3.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row4.Pos3.Switch.Recline.Forward,"767","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Recline.Backward,"766","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Up,"760","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Down,"773","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Inflate,"774","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Up,"772","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Lumbar.Deflate,"775","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Down,"761","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Warmer,"756","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Down,"769","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Forward,"770","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Backward,"771","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Cushion.Up,"768","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Forward,"758","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Backward,"759","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row4.Pos3.Switch.Massage.Increase,"764","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.Massage.Decrease,"765","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row4.Pos3.Switch.SideBolster.Inflate,"776","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Switch.SideBolster.Deflate,"777","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos3.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row4.Pos3.Cushion.Length,"751","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row4.Pos3.Cushion.Height,"750","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row4.Pos3.IsBelted,"745","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row4.Pos3.Position,"749","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row4.Pos3.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row4.Pos3.SideBolster.Inflation,"754","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos3.Massage,"747","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Seat.Row4.Pos1,"","branch","","","","First seat from left, fourth row"
Signal.Cabin.Seat.Row4.Pos1.HeadRestraint,"","branch","","","","Head restratint settings"
Signal.Cabin.Seat.Row4.Pos1.HeadRestraint.Height,"687","UInt8","mm","0","255","Height of heead restraing. 0 = Bottommost. 255 = Topmost."
Signal.Cabin.Seat.Row4.Pos1.Recline,"680","Int8","degree","-90","90","Recline level. -90 = Max forward recline. 90 max backward recline"
Signal.Cabin.Seat.Row4.Pos1.HasPassenger,"676","Boolean","","","","Does the seat have a passenger in it."
Signal.Cabin.Seat.Row4.Pos1.Heating,"678","Int8","","-10","10","Seat cooling / heating. 0 = off. -10 = max cold. +10 = max heat"
Signal.Cabin.Seat.Row4.Pos1.Lumbar,"","branch","","","","Lumbar signals"
Signal.Cabin.Seat.Row4.Pos1.Lumbar.Inflation,"684","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos1.Lumbar.Height,"685","UInt8","","0","255","Lumbar support position. 0 = Lowermost. 255 = Uppermost."
Signal.Cabin.Seat.Row4.Pos1.Switch,"","branch","","","","Seat switch signals"
Signal.Cabin.Seat.Row4.Pos1.Switch.HeadRestraint,"","branch","","","","Head restratint switches"
Signal.Cabin.Seat.Row4.Pos1.Switch.HeadRestraint.Down,"695","Boolean","","","","Head restraint down switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.HeadRestraint.Up,"694","Boolean","","","","Head restraint up switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Cooler,"689","Boolean","","","","Cooler switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos1.Switch.Recline,"","branch","","","","Recline switches"
Signal.Cabin.Seat.Row4.Pos1.Switch.Recline.Forward,"699","Boolean","","","","Seatback recline forward switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Recline.Backward,"698","Boolean","","","","Seatback recline backward switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Up,"692","Boolean","","","","Seat up switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Lumbar,"","branch","","","","Lumbar switches"
Signal.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Down,"705","Boolean","","","","Lumbar down switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Inflate,"706","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Up,"704","Boolean","","","","Lumbar up switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Lumbar.Deflate,"707","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Down,"693","Boolean","","","","Seat down switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Warmer,"688","Boolean","","","","Warmer switch for Seat heater"
Signal.Cabin.Seat.Row4.Pos1.Switch.Cushion,"","branch","","","","Cushion switches"
Signal.Cabin.Seat.Row4.Pos1.Switch.Cushion.Down,"701","Boolean","","","","Seat cushion down switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Cushion.Forward,"702","Boolean","","","","Seat cushion forward/lengthen switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Cushion.Backward,"703","Boolean","","","","Seat cushion backward/shorten switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Cushion.Up,"700","Boolean","","","","Seat cushion up switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Forward,"690","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Backward,"691","Boolean","","","","Seat forward switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Massage,"","branch","","","","Massage switches"
Signal.Cabin.Seat.Row4.Pos1.Switch.Massage.Increase,"696","Boolean","","","","Increase massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.Massage.Decrease,"697","Boolean","","","","Decrease massage level switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.SideBolster,"","branch","","","","Side bolster switches"
Signal.Cabin.Seat.Row4.Pos1.Switch.SideBolster.Inflate,"708","Boolean","","","","Lumbar inflation switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Switch.SideBolster.Deflate,"709","Boolean","","","","Lumbar deflation switch engaged"
Signal.Cabin.Seat.Row4.Pos1.Cushion,"","branch","","","","Cushion signals."
Signal.Cabin.Seat.Row4.Pos1.Cushion.Length,"683","UInt16","mm","0","500","Forward length of cushion (leg support). 0 = Rearmost. 500 = Forwardmost."
Signal.Cabin.Seat.Row4.Pos1.Cushion.Height,"682","UInt16","mm","0","500","Height of the seat front. 0 = Lowermost. 500 = Uppermost."
Signal.Cabin.Seat.Row4.Pos1.IsBelted,"677","Boolean","","","","Is the belt engaged."
Signal.Cabin.Seat.Row4.Pos1.Position,"681","UInt16","mm","0","1000","Seat horizontal position. 0 = Frontmost. 1000 = Rearmost"
Signal.Cabin.Seat.Row4.Pos1.SideBolster,"","branch","","","","Side bolster settings"
Signal.Cabin.Seat.Row4.Pos1.SideBolster.Inflation,"686","UInt8","","0","255","Lumbar support inflation. 0 = Fully deflated. 255 = Fully inflated."
Signal.Cabin.Seat.Row4.Pos1.Massage,"679","UInt8","","0","10","Seat massage level. 0 = off. 10 = max massage."
Signal.Cabin.Lights,"","branch","","","","Interior lights signals and sensors"
Signal.Cabin.Lights.Row1,"","branch","","","","Front lights"
Signal.Cabin.Lights.Row1.IsSharedOn,"98","Boolean","","","","Is light shared across first row on"
Signal.Cabin.Lights.Row1.Right,"","branch","","","","Right front lights"
Signal.Cabin.Lights.Row1.Right.IsPassengerOn,"100","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row1.Left,"","branch","","","","Left front lights"
Signal.Cabin.Lights.Row1.Left.IsPassengerLightOn,"99","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row2,"","branch","","","","Front lights"
Signal.Cabin.Lights.Row2.IsSharedOn,"101","Boolean","","","","Is light shared across second row on"
Signal.Cabin.Lights.Row2.Right,"","branch","","","","Right second row lights"
Signal.Cabin.Lights.Row2.Right.IsPassengerOn,"103","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row2.Left,"","branch","","","","Left second row lights"
Signal.Cabin.Lights.Row2.Left.IsPassengerLightOn,"102","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row3,"","branch","","","","Front lights"
Signal.Cabin.Lights.Row3.IsSharedOn,"104","Boolean","","","","Is light shared third across row on"
Signal.Cabin.Lights.Row3.Right,"","branch","","","","Right third row lights"
Signal.Cabin.Lights.Row3.Right.IsPassengerOn,"106","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row3.Left,"","branch","","","","Left third row lights"
Signal.Cabin.Lights.Row3.Left.IsPassengerLightOn,"105","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row4,"","branch","","","","Front lights"
Signal.Cabin.Lights.Row4.IsSharedOn,"107","Boolean","","","","Is light shared across fourth row on"
Signal.Cabin.Lights.Row4.Right,"","branch","","","","Right fourth row lights"
Signal.Cabin.Lights.Row4.Right.IsPassengerOn,"109","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.Row4.Left,"","branch","","","","Left fourth row lights"
Signal.Cabin.Lights.Row4.Left.IsPassengerLightOn,"108","Boolean","","","","Is passenger light on"
Signal.Cabin.Lights.IsGloveBoxOn,"94","Boolean","","","","Is glove box light on"
Signal.Cabin.Lights.IsDomeOn,"96","Boolean","","","","Is central dome light light on"
Signal.Cabin.Lights.IsTrunkOn,"95","Boolean","","","","Is trunk light light on"
Signal.Cabin.Lights.AmbientLightSensor,"97","UInt8","","0","100","How much ambient light is detected in cabin. 0 = No ambient light. 100 = Full brightness"
Signal.Cabin.RearviewMirror,"","branch","","","","Rearview mirror"
Signal.Cabin.RearviewMirror.Dimmed,"93","UInt8","","","","Dimming level of rearview mirror. 0 = undimmed. 100 = fully dimmed"
Signal.Cabin.RearShade,"","branch","","","",""
Signal.Cabin.RearShade.Position,"52","UInt8","","0","100","Position of side window blind. 0 = Fully retracted. 100 = Fully deployed."
Signal.Cabin.RearShade.Switch,"51","String","","","","Switch controlling sliding action such as window, sunroof, or blind."
Private,"","branch","","","","Uncontrolled branch where non-public signals can be defined."

